course_run_key,reporting_type,announcement
course-v1:ANUx+ANU-ASTRO1x+1T2017,other,
course-v1:ANUx+ANU-ASTRO2x+1T2017,other,
course-v1:ANUx+ANU-ASTRO3x+1T2017,other,
course-v1:ANUx+ANU-ASTRO4x+1T2017,other,
course-v1:ANUx+ANU-INDIA1x+2T2016,other,
course-v1:ANUx+anux-ET1x+1T2017,other,
course-v1:ANUx+Igno102x+3T2015,other,
course-v1:ASUx+ADA101x+3T2016,other,
course-v1:ASUx+ADAS101x+1T2017,other,
course-v1:ASUx+ASM246+2174C,other,
course-v1:ASUx+ASM246x+1T2016,other,
course-v1:ASUx+ASM246x+SA2016,other,
course-v1:ASUx+CEE181x+2177A,other,
course-v1:ASUx+ECN211+3T2016,other,
course-v1:ASUx+ECN211x+2167B,other,
course-v1:ASUx+ENG101x+2174C,other,
course-v1:ASUx+ENG101x+Test123,other,
course-v1:ASUx+ENG102x+3T2016,other,
course-v1:ASUx+EXW100x+2T2016,other,
course-v1:ASUx+GFA10+2016,other,2/22/16
course-v1:ASUx+GFA101x+2167B,other,
course-v1:ASUx+GFA101x+2171A,other,12/14/16
course-v1:ASUx+HST102x+SA2016,other,
course-v1:ASUx+MAT117+3T2015,other,
course-v1:ASUx+SOC101x+2174C,other,
course-v1:ASUx+SOC101x+2T2016,other,
course-v1:BerkeleyX+101+1012,other,
course-v1:BerkeleyX+APCS-A1x+3T2015,other,
course-v1:BerkeleyX+APCS-A2x+1T2015,other,
course-v1:BerkeleyX+APCS-A3x+1T2016,other,
course-v1:BerkeleyX+APCS-A4x+1T2016,other,
course-v1:BerkeleyX+CS169.1x+1T2017,other,
course-v1:BerkeleyX+CS169.1x+1T2017SP,other,
course-v1:BerkeleyX+CS169.2x+1T2017SP,other,
course-v1:BerkeleyX+J4SC101x+2T2017,other,
course-v1:BerkeleyX+Stat2.1x+1T2015,other,
course-v1:BerkeleyX+Stat2.2x+1T2015,other,
course-v1:BerkeleyX+Stat2.3x+1T2015,other,
course-v1:BITSx+IOT.ZG501x+2T2017,other,
course-v1:BITSx+IOT.ZG503x+2T2017,other,
course-v1:BITSx+IOT.ZG602x+2T2017,other,
course-v1:BITSx+IOT.ZG604x+3T2017,other,
course-v1:BITSx+IOT.ZG605x+3T2017,other,
course-v1:BITSx+IOT.ZG606x+3T2017,other,
course-v1:BITSx+IOT.ZG607x+1T2018,other,
course-v1:BUx+DI501x+2T2017,other,
course-v1:BUx+DI502x+2T2017,other,
course-v1:BUx+DI503x+2T2017,other,
course-v1:BUx+DI504x+2T2017,other,
course-v1:BUx+DI505x+2T2017,other,
course-v1:BUx+DI601x+3T2017,other,
course-v1:BUx+DI602x+3T2017,other,
course-v1:CatalystX+ILX3+2016_T1,other,
course-v1:ChalmersX+ChM004x+2T2017,other,
course-v1:cleeX+c101+2015T2,other,
course-v1:cleeX+CL111+2015_T1,other,
course-v1:ColumbiaX+WHAW1.1x+3T2016,other,
course-v1:ColumbiaX+WHAW1.2x+1T2017,other,
course-v1:CooperUnion+CS.1x+3T2015,other,
course-v1:CooperUnion+CS.2x+3T2015,other,
course-v1:CornellX+BioEE101x+2T2016,other,
course-v1:CornellX+ENGR2000X+3T2016,other,
course-v1:CTX+CT101+2015_t1,other,
course-v1:CurtinX+DIAB1x+2T2017,other,
course-v1:CurtinX+MKT1x+2T2017,other,
course-v1:CurtinX+MKT2x+2T2017,other,
course-v1:CurtinX+MKT3x+3T2017,other,
course-v1:CurtinX+MKT4x+1T2018,other,
course-v1:CurtinX+MKT5x+2T2018,other,
course-v1:DartmouthX+DART.ANTH.01X+3T2017,other,
course-v1:DartmouthX+DART.MUS.02X+3T2016,other,
course-v1:DartmouthX+DART.TUCK.01X+3T2017,other,
course-v1:DartmouthX+DART.TUCK.02X+3T2017,other,
course-v1:DavidsonNext+CME_MedGen101x+3T2016,other,
course-v1:DavidsonX+D001x+1T2017,other,
course-v1:DavidsonX+MedGen101x+3T2016_copy,other,12/6/16
course-v1:DelftWageningenX+TTE01x+2T2017,other,
course-v1:DelftX+ArchitectX+3T2017,other,
course-v1:DelftX+Calc001x+3T2015,other,
course-v1:DelftX+CTB3365DWx+4T2016,other,
course-v1:DelftX+CTB3365STx+1T2017,other,
course-v1:DelftX+NGI101x+3T2015,other,
course-v1:DelftX+NUCLEAR01x+1T2017,other,
course-v1:DelftX+PV1x+1T2017,other,
course-v1:DelftX+PV2x+3T2017,other,
course-v1:DelftX+PV3x+3T2017,other,
course-v1:DelftX+PV4x+1T2018,other,
course-v1:DelftX+QuCryptox+3T2016,other,
course-v1:DelftX+RAIL101x+2T2017,other,
course-v1:DelftX+RAILPro1x+3T2017,other,
course-v1:DelftX+Spatial101x+2T2017,other,
course-v1:DelftX+TP201x+1T2017,other,
course-v1:DelftX+TUDF-FE01x+3T2017,other,
course-v1:EdinburghX+SUSBUSx+2T2016,other,
course-v1:edX+101+2016,other,
course-v1:edX+123x+2030_T1,other,
course-v1:edX+199203+2016_IT,other,
course-v1:edX+AS232+2016_Q1,other,
course-v1:edX+CT101+2015_T1,other,
course-v1:edX+DesignX+2015,other,
course-v1:edX+DesignX+3T2016,other,
course-v1:edX+ED101+T12017,other,
course-v1:edX+JOB101x+2015,other,6/10/15
course-v1:edX+PF101+2016,other,
course-v1:EFPLx+groundspacex+2016T3,other,
course-v1:EPFLx+cementX+3T2017,other,
course-v1:EPFLx+CHIMIE1x+3T2016,other,
course-v1:EPFLx+CHIMIE2x+3T2016,other,
course-v1:EPFLx+CHIMIE3x+3T2016,other,
course-v1:EPFLx+Innov4DevX+1T2017,other,
course-v1:EPFLx+natureX+T3_2016,other,
course-v1:EPFLx+PHYS-209-ENx+3T2016,other,
course-v1:EPFLx+PHYS-209x+1T2017,other,
course-v1:EPFLx+SIG1.1x+3T2015,other,
course-v1:EPFLx+SIG1.2x+1T2016,other,
course-v1:EPFLx+SPECIALISATIONx+3T2016,other,
course-v1:EPFLx+SPECIALIZATIONx+3T2016,other,
course-v1:EPFLx+SYNCHROTRON2x+3T2016,other,
course-v1:EPFLx+SynchrotronsX+2016_T3,other,
course-v1:EPFLx+VTM+3T2017,other,
course-v1:EPFLx+WaterBiogeochemistryX+3T2016,other,
course-v1:ETHx+ASD.1x+3T2016,other,
course-v1:ETHx+FC-04x+3T2017,other,
course-v1:ETHx+LE-01x+3T2018,other,
course-v1:ETHx+WC-01x+1T2018,other,
course-v1:FullbridgeX+FBCareer1x+3T2015,other,
course-v1:GeorgetownX+GBUX-403-04x+1T2017,other,
course-v1:GeorgetownX+PHYX-008-01x+1T2017,other,
course-v1:GeorgetownX+SLSX-401-01x+2T2017,other,
course-v1:GTx+CS1301+1T2017,other,1/3/17
course-v1:GTx+CS1315x+3T2017,other,
course-v1:GTx+CS6400x+2T2017,other,
course-v1:GTx+CS7641x+2T2017,other,
course-v1:GTx+CSE6040x+2T2017,other,
course-v1:GTx+CSE6220x+2T2017,other,
course-v1:GTx+ECE3710AC+2T2017,other,
course-v1:GTx+ECE3710DC+2T2017,other,
course-v1:GTx+ECE3710Electronics+2T2017,other,
course-v1:GTx+ISYE6414x+2T2017,other,
course-v1:GTx+ISYE6644x+2T2017,other,
course-v1:GTx+ISYE8803x+2T2017,other,
course-v1:GTx+MGT6203x+2T2017,other,
course-v1:GTx+MGT6753x+2T2017,other,
course-v1:GTx+MGT6773x+1T2017,other,
course-v1:GTx+PHYS2211x+2T2016,other,
course-v1:GTx+Phys2212x+2T2017,other,
course-v1:GTx+SYE6414x+2T2017,other,
course-v1:HarvardMedGlobalAcademy+CTAI+3T2016,other,10/3/16
course-v1:HarvardMedGlobalAcademy+CTCG+3T2016,other,10/3/16
course-v1:HarvardMedGlobalAcademy+CTD+3T2016,other,
course-v1:HarvardMedGlobalAcademy+CTE+3T2016,other,10/3/16
course-v1:HarvardMedGlobalAcademy+CTNP+3T2016,other,
course-v1:HarvardMedGlobalAcademy+CTR+3T2016,other,10/3/16
course-v1:HarvardMedGlobalAcademy+DEMO+1T2017,other,
course-v1:HarvardMedGlobalAcademy+IMOC+4T2016,other,
course-v1:HarvardMedGlobalAcademy+IMOS+4T2016,other,
course-v1:HarvardMedGlobalAcademy+IPAM+3T2016,other,10/3/16
course-v1:HarvardMedGlobalAcademy+KSCR+3T2016,other,
course-v1:HarvardMedGlobalAcademy+OUDEP1+1T2017,other,
course-v1:HarvardMedGlobalAcademy+OUDEP2+2T2017,other,
course-v1:HarvardMedGlobalAcademy+OUDEP3+2T2017,other,
course-v1:HarvardX+1368x+1T2017,other,
course-v1:HarvardX+AP50-1516+1516,other,
course-v1:HarvardX+AP50+1516,other,
course-v1:HarvardX+BUS5.1x_Application_Only+3T2015,other,5/5/15
course-v1:HarvardX+CHEM160+1T2017,other,
course-v1:HarvardX+CS100000x+1T2016,other,
course-v1:HarvardX+CS50+2016,other,
course-v1:HarvardX+CS50x3+2016,other,
course-v1:HarvardX+HarvardTest101x+3T2016,other,
course-v1:HarvardX+HDS99.1x+1T2016,other,
course-v1:HarvardX+HDS99.2x+1T2016,other,
course-v1:HarvardX+HDS99.3x+1T2016,other,
course-v1:HarvardX+HDS99.4x+1T2016,other,
course-v1:HarvardX+HDS99.5x+1T2016,other,
course-v1:HarvardX+HDS99.6x+1T2016,other,
course-v1:HarvardX+HKS101A+1T2017,other,
course-v1:HarvardX+HUM2x+2T2017,other,
course-v1:HarvardX+HUM2x+3T2016,other,
course-v1:HarvardX+Hum3.1x+3T2016,other,
course-v1:HarvardX+LeadershipX+2016-T1,other,
course-v1:harvardx+MCB63x+1T2017,other,
course-v1:HarvardX+MCB63X+2T2017,other,
course-v1:harvardx+MCB63xPLUS+1T2017,other,
course-v1:HarvardX+MUS24.1x+1T2016,other,
course-v1:HarvardX+PEZ+2016,other,
course-v1:HarvardX+PH425x+2T2017,other,
course-v1:HarvardX+PH555x+2017_T2,other,
course-v1:HarvardX+predv1+2015_T3,other,
course-v1:HarvardX+QMB1+2T2017,other,
course-v1:HarvardX+SOC1.longx+1T2017,other,
course-v1:HarvardX+SOC1.practx+1T2017,other,
course-v1:HarvardX+SPU27x+2T2015,other,
course-v1:HarvardX+SPU29x+3T2016,other,
course-v1:HarvardX+STAT110x+2T2017,other,
course-v1:HarvardX+SW25x+T32015,other,
course-v1:HarvardXPLUS+CHNSLITx+3T2016,other,
course-v1:HarvardXPLUS+CHNSLITxPLUS+3T2016,other,
course-v1:HarvardXPLUS+HKS211xPLUS+3T2016,other,
course-v1:HarvardXPLUS+HLS2xPLUS+3T2016,other,
course-v1:HarvardXPLUS+HUM12x+3T2016,other,
course-v1:HarvardXPLUS+HUM12xPLUS+3T2016,other,
course-v1:HarvardXPLUS+MCB63xPLUS+1T2017,other,
course-v1:HarvardXPLUS+MCB63xPLUS+3T2016,other,
course-v1:HKPolyUx+ANA101x+2T2017,other,
course-v1:HKPolyUx+ANA101x+TEST,other,
course-v1:HMSGA+CTAI+2T2016,other,
course-v1:HMSGA+CTCG+2T2016,other,
course-v1:HMSGA+CTD+2T2016,other,10/3/16
course-v1:HMSGA+CTE+2T2016,other,
course-v1:HMSGA+CTNP+2T2016,other,10/3/16
course-v1:HMSGA+CTR+2T2016,other,
course-v1:HMSGA+IPAM+2T2016,other,
course-v1:HMSGA+KSCR+2T2016,other,
course-v1:HMSGlobalAcademy+DEMO+1T2017,other,
course-v1:IDBx+IDB10x+2015_T3,other,
course-v1:IDBx+IDB10x+2T2017,other,
course-v1:IDBx+IDB13.1x+2T2017,other,
course-v1:IDBx+IDB13x+2T2017,other,
course-v1:IDBx+IDB14.1x+1T2017,other,
course-v1:IDBx+IDB14.2x+1T2017,other,
course-v1:IDBx+IDB14.3x+1T2017,other,
course-v1:IDBx+IDB14.4x+1T2017,other,
course-v1:IDBx+IDB14x+1T2017,other,
course-v1:IDBx+IDB14x+3T2016,other,
course-v1:IDBx+IDB1x+2015_T3,other,
course-v1:IDBx+IDB20.1x+1T2017,other,
course-v1:IDBx+IDB20x+1T2017,other,
course-v1:IDBx+IDB2x+2T2016,other,
course-v1:IDBx+IDB4.1x+2015_T3,other,
course-v1:IDBx+IDB6.2x+3T2017,other,
course-v1:IDBx+IDB8.1x+2T2016,other,
course-v1:IDBx+IDB9x+2015_T3,other,
course-v1:IEEEx+ARTSx+2T2016,other,
course-v1:IEEEx+ATG2.x+3T2016,other,
course-v1:IEEEx+Cyber101.x+1T2017,other,
course-v1:IEEEx+HumanEng01.x+2T2017,other,
course-v1:IEEEx+IntroDatax+2T2016,other,
course-v1:IEEEx+NESC01.x+3T2016,other,
course-v1:IEEEx+NESC02x+3T2016,other,
course-v1:IEEEx+Patents01.x+2016_T1,other,
course-v1:IEEEx+SCIOT-01+1T2017,other,
course-v1:IEEEx+Storage101x+1T2016,other,
course-v1:IIMBx+EP102x+3T2017,other,
course-v1:IIMBx+OM101.1x+2T2017,other,
course-v1:IITBombayX+EE210.1X_Stage+1T2020,other,
course-v1:IITBombayX+EE210.2X_Stage+1T2020,other,
course-v1:IMF+FMAx+2015_T3,other,
course-v1:IMF+FPP.1x+2016,other,
course-v1:IMF+Sp_FPP.1x+2015_T3,other,
course-v1:IMFx+DSAx+2016,other,
course-v1:IMFx+DSAx+2T2016,other,
course-v1:IMFx+DSLx+2016,other,
course-v1:IMFx+ESRx+1,other,
course-v1:IMFx+FMSx+3T2016,other,
course-v1:IMFx+FPP.1x_AR+1T2017,other,
course-v1:IMFx+FPP.1x_fr+4T2016,other,
course-v1:IMFx+FPP.1x_SPOC+2016,other,
course-v1:IMFx+FPP.1x+1T2017,other,
course-v1:IMFx+FPP.1x+2T2016,other,
course-v1:IMFx+FPP.2x+2015T2,other,
course-v1:IMFx+FPP.2x+2T2017,other,
course-v1:IMFx+MDSx+3T2016,other,
course-v1:IMFx+PFMx+3T2016,other,
course-v1:IMFx+TADAT_Exam+2015_T3,other,
course-v1:IMFx+TADAT_Exam+2015T2,other,
course-v1:IMFx+TADAT_Exam+3T2016,other,
course-v1:IMFx+TADAT_Exam+4T2016,other,
course-v1:IMFx+TADATx+2015Q2,other,
course-v1:IMFx+TADATx+2015T2,other,
course-v1:IMFx+TADATx+3T2016,other,
course-v1:IMFx+TADATx+4T2016,other,
course-v1:IRTIx+IFCM101x+1T2017,other,
course-v1:JaverianaX+GesTer.1602x.08+1T2017,other,
course-v1:JAx+1+1,other,
course-v1:JuilliardOpenClassroom+JCx001+2T2017,other,
course-v1:JuilliardOpenClassroom+JCx002+1T2017,other,
course-v1:JuilliardOpenClassroom+JCx002+2T2017,other,
course-v1:JuilliardOpenClassroom+JCx002+3T2016,other,
course-v1:JuilliardOpenClassroom+JCx002+4T2016,other,
course-v1:JuilliardOpenClassroom+JCx003+1T2017,other,
course-v1:KedX+1+2015_t01,other,
course-v1:KIx+KIGlobalHx+T1_2016,other,
course-v1:KTHx+AL1101.1x+3T2016,other,
course-v1:KULeuvenX+SeforisX+3T2016,other,
course-v1:KyotoUx+001x+1T2017,other,
course-v1:KyotoUx+002x+1T2017,other,
course-v1:KyotoX+008x+3T2016,other,
course-v1:LinuxFoundationX+LFS101x.2+1T2016,other,
course-v1:LinuxFoundationX+LFS101x+1T2017,other,
course-v1:LinuxFoundationX+LFS105x+2T2016,other,
course-v1:LinuxFoundationX+LFS151x+2T2016,other,
course-v1:LouvainX+ConfX+2T2015,other,4/20/15
course-v1:LouvainX+DAHx+3T2016,other,
course-v1:McGillX+POP123x+1T2017,other,
course-v1:MexicoX+CCT-101+3T2015,other,
course-v1:MexicoX+CCT.101x+3T2015,other,8/18/15
course-v1:MexicoX+ETV.001+3T2015,other,
course-v1:MexicoX+IF01x+3T2015,other,
course-v1:MichiganX+403.1x+1T2017,other,
course-v1:MichiganX+701x+3T2016,other,
course-v1:MichiganX+801x+1T2017,other,
course-v1:MichiganX+ANATOMY404x+1T2017,other,
course-v1:MichiganX+ANATOMY405x+1T2017,other,
course-v1:MichiganX+ANATOMY406x+1T2017,other,
course-v1:MichiganX+BA602x+3T2016,other,
course-v1:MichiganX+CSMM.103x+1T2017,other,
course-v1:MichiganX+CSMM.104x+1T2017,other,
course-v1:MichiganX+PHY701x+1T2017,other,
course-v1:MichiganX+phy701X+3T2016,other,
course-v1:MichiganX+phy801x+1T2017,other,
course-v1:MichiganX+Test101x+2T2016,other,
course-v1:Microsoft+AZURE206x+3T2016,other,
course-v1:Microsoft+AZURE207x+3T2016,other,
course-v1:Microsoft+AZURE208x+3T2016,other,
course-v1:Microsoft+AZURE209x+3T2016,other,
course-v1:Microsoft+AZURE210x+3T2016,other,
course-v1:Microsoft+AZURE211x+3T2016,other,
course-v1:Microsoft+CLD204x+3T2015,other,
course-v1:Microsoft+CLD207x+3T2015,other,
course-v1:Microsoft+CLD211.3x+1T2016,other,
course-v1:Microsoft+CLD233x+1T2017,other,
course-v1:Microsoft+DAT203.2x+1T2016,other,
course-v1:Microsoft+DAT204x+2T2016,other,
course-v1:Microsoft+DAT209x+2T2017,other,
course-v1:Microsoft+DAT210x+2T2017,other,
course-v1:Microsoft+DAT212x+4T2016,other,
course-v1:Microsoft+DAT216x+4T2016,other,
course-v1:Microsoft+DAT220x+1T2017,other,
course-v1:Microsoft+DAT221x+1T2017,other,
course-v1:Microsoft+DAT222x+1T2017,other,
course-v1:Microsoft+DEV206x+1T2016,other,
course-v1:Microsoft+DEV208x+1T2017,other,
course-v1:Microsoft+DEV210.3x+3T2016,other,
course-v1:Microsoft+DEV218x+2T2016,other,
course-v1:Microsoft+DEV219x+1T2017,other,
course-v1:Microsoft+DEV223x+2T2017,other,
course-v1:Microsoft+DEV224x+2T2017,other,
course-v1:Microsoft+DEV225x+2T2017,other,
course-v1:Microsoft+DEV226x+2T2017,other,
course-v1:Microsoft+DEV227x+3T2017,other,
course-v1:Microsoft+DEV228x+3T2017,other,
course-v1:Microsoft+DEV229x+3T2017,other,
course-v1:Microsoft+DEV230x+3T2017,other,
course-v1:Microsoft+DEV231x+3T2017,other,
course-v1:Microsoft+DEV232x+3T2016,other,
course-v1:Microsoft+DEV235x+1T2017,other,
course-v1:Microsoft+DEV237x+1T2017,other,
course-v1:Microsoft+DIS50x.1+1T2016,other,
course-v1:Microsoft+DL03x+2016_T1,other,
course-v1:Microsoft+INF202x+1T2016,other,
course-v1:MISiSx+18.11x+1T2017,other,
course-v1:MISISx+18.12x+1T2017,other,
course-v1:MISISx+MSE1x+3T2016,other,
course-v1:MITProfessionalX+6.BDx_SXH+3T2015,other,
course-v1:MITProfessionalX+6.BDx_SZH+2015_3T,other,
course-v1:MITProfessionalX+6.BDx_TZH+2015_3T,other,
course-v1:MITProfessionalX+6.BDx+2015_3T,other,
course-v1:MITProfessionalX+6.BDx+2015_3T_SZH,other,
course-v1:MITProfessionalX+6.BDx+2015_T2,other,
course-v1:MITProfessionalX+6.BDX+2015_T3,other,
course-v1:MITProfessionalX+6.BDx+2016_T1,other,
course-v1:MITProfessionalX+6.BDx+2016_T2,other,
course-v1:MITProfessionalX+6.BDx+2016_T3,other,
course-v1:MITProfessionalX+6.BDX+2017_T1,other,
course-v1:MITProfessionalX+6.BDx+4T2015,other,
course-v1:MITProfessionalX+6.BDx+5T2015,other,
course-v1:MITProfessionalX+6.BDx+SZH_2015_3T,other,
course-v1:MITProfessionalX+6.BDX+T3_2016,other,
course-v1:MITProfessionalX+6.BDxSZH+2015_3T,other,
course-v1:MITProfessionalX+CSx+2015_T1,other,
course-v1:MITProfessionalX+CSx+2015_T2,other,
course-v1:MITProfessionalX+CSx+2016_T1,other,
course-v1:MITProfessionalX+CSx+2016_T2,other,
course-v1:MITProfessionalX+CSx+2017_T1,other,
course-v1:MITProfessionalX+CSx+2017_T2,other,
course-v1:MITProfessionalX+DSx+2016_T1,other,
course-v1:MITProfessionalX+DSx+2017_T1,other,
course-v1:MITProfessionalX+DSx+2017_T2,other,
course-v1:MITProfessionalX+ENx+2016_T1,other,12/30/15
course-v1:MITProfessionalX+IOTx+2016_T1,other,12/30/15
course-v1:MITProfessionalX+IOTx+2016_T2,other,
course-v1:MITProfessionalX+IOTx+2017_T1,other,
course-v1:MITProfessionalX+IOTx+2017_T2,other,
course-v1:MITProfessionalX+Ottox+2016_T3,other,
course-v1:MITProfessionalX+SysEngx+1T2017,other,
course-v1:MITProfessionalX+SysEngx+3T_2016,other,
course-v1:MITProfessionalX+SysEngx1+1T2017,other,
course-v1:MITProfessionalX+SysEngx1+3T2016,other,
course-v1:MITProfessionalX+SysEngx2+1T2017,other,
course-v1:MITProfessionalX+SysEngx2+3T2016,other,
course-v1:MITProfessionalX+SysEngx3+1T2017,other,
course-v1:MITProfessionalX+SysEngx3+3T2016,other,
course-v1:MITProfessionalX+SysEngx4+1T2017,other,
course-v1:MITProfessionalX+SysEngx4+3T2016,other,
course-v1:MITProfessionalX+SysEngxB1+1T2017,other,
course-v1:MITProfessionalX+SysEngxB1+3T2016,other,
course-v1:MITProfessionalX+SysEngxB2+1T2017,other,
course-v1:MITProfessionalX+SysEngxB2+3T2016,other,
course-v1:MITProfessionalX+SysEngxB3+1T2017,other,
course-v1:MITProfessionalX+SysEngxB3+3T2016,other,
course-v1:MITProfessionalX+SysEngxB4+1T2017,other,
course-v1:MITProfessionalX+SysEngxB4+3T2016,other,
course-v1:MITProfessionalX+Test01+2015_Dec,other,
course-v1:MITProfessionalX+test101x+3T2016,other,
course-v1:MITProfX+6.BDx_SZH+2015_3T,other,
course-v1:MITProfX+6.BDx_TZH+2015_3T,other,
course-v1:MITx+14.31x+3T2016,other,
course-v1:MITx+15.053x+2T2016,other,
course-v1:MITx+15.390.1x_2+3T2016,other,
course-v1:MITx+15.390.1x_ESP+1T2015,other,
course-v1:MITx+15.390.1x+1T2016,other,
course-v1:MITx+15.390.2x_2+3T2016,other,
course-v1:MITx+15.390.2x_SPA+2T1015,other,
course-v1:MITx+15.390.2x+2T2016,other,
course-v1:MITx+15.3901.2X_KOR+2T2016,other,
course-v1:MITx+15.662x_3+1T2017,other,
course-v1:MITx+15.662x+1T2016,other,
course-v1:MITx+18.01.1x+2015_Summer,other,
course-v1:MITx+2.05x+3T2015,other,
course-v1:MITx+2.05x+3T2016,other,
course-v1:MITx+3.054.3+2T2016,other,
course-v1:MITx+3.MatSelx+1T2017,other,
course-v1:MITx+4.605reruntest+3T2015,other,
course-v1:MITx+6.00.1x_5+2T2015,other,
course-v1:MITx+6.00.2x_6+2T2016,other,
course-v1:MITx+6.002x+2013,other,
course-v1:MITx+6.002x+MITx_2012_Alumni,other,
course-v1:MITx+6.004.1x_2+3T2016,other,
course-v1:MITx+6.BDX+2015_T3,other,
course-v1:MITx+7.QBWx_2+1T2016,other,
course-v1:MITx+8.422.2x+1T2017,other,
course-v1:MITx+8.422.3x+1T2017,other,
course-v1:MITx+ANATOMY403x+1T2017,other,
course-v1:MITx+ANATOMY406x+1T2017,other,
course-v1:MITx+Bootcamp0+2T2017,other,1/30/17
course-v1:MITx+CITE101x+1T2017,other,
course-v1:MITx+CITE101x+2T2015,other,
course-v1:MITx+CITE101x+2T2016,other,
course-v1:MITx+CTL.SC1x_3+3T2016,other,
course-v1:MITx+CTL.SC2x+2T2016,other,
course-v1:MITx+HacPac.1602x.09+3T2016,other,
course-v1:MITx+JPAL101x+3T2016,other,
course-v1:MITx+JPAL102x+1T2016,other,
course-v1:MITx+PHY701x+1T2017,other,
course-v1:MITx+STL.161x+1T2017,other,
course-v1:MITx+STL.162x+2T2017,other,
course-v1:MITx+v8.421.4x+3T2015,other,
course-v1:MITx+Vpx+2T2017,other,
course-v1:NewcastleX+SWL101x+1T2017,other,
course-v1:NotreDameX+SOC120x_1+2T2015,other,
course-v1:NYIF+MA1x+2015,other,
course-v1:OpenedX+OX101+2015,other,
course-v1:PekingX+01139632x+1T2016,other,
course-v1:PekingX+02534010x+2T2016,other,
course-v1:PekingX+04830340x+1T2016,other,
course-v1:PekingX+18000201X+3T2016,other,
course-v1:PekingX+20000001x+3T2015,other,
course-v1:PennX+ANATULx+3T2015,other,
course-v1:PennX+BDE2x+1T2017,other,
course-v1:PennX+DigitalMarketing1.1x+1T2016,other,
course-v1:PennX+ROBO1x+1T2017,other,
course-v1:PennX+ROBO2x+2T2017,other,
course-v1:PennX+ROBO3x+2T2017,other,
course-v1:PennX+ROBO4x+3T2017,other,
course-v1:PrincetonX+CaseStudies101+3T2015,other,9/9/15
course-v1:PurdueX+Aero101+2015_T3,other,
course-v1:PurdueX+nano600x+2T2017,other,
course-v1:RiceX+ACCT101x+2016_T2,other,
course-v1:RiceX+AdvBIO.1x+2015T1,other,
course-v1:RICEx+AdvBIOx+3T2016,other,
course-v1:RiceX+AdvCalcAB.1x+2015_T3,other,
course-v1:RICEx+AdvCALx+3T2016,other,
course-v1:RICEx+AdvENSCIx+3T2016,other,
course-v1:RICEx+AdvPHY2x+3T2016,other,
course-v1:RiceX+BIOC300.1x+1T2017,other,
course-v1:RiceX+BIOC300.2x+1T2017,other,
course-v1:RiceX+BIOC300.2x+Spring-2015,other,
course-v1:RiceX+BIOC300x+Fall2015,other,
course-v1:RiceX+BIOC300x+Spring2016,other,
course-v1:RiceX+BIOC372.3x+2016T1,other,
course-v1:RICEx+CS322.1x+2T2016,other,
course-v1:RICEx+CS322.2x+2T2016,other,
course-v1:RICEx+ESCI.1x+1T2017,other,
course-v1:RiceX+PHYS101x+3T2016,other,
course-v1:RiceX+PHYS201.1x+3T2016,other,
course-v1:RiceX+PHYS201.2x+3T2016,other,
course-v1:RITx+PM9001x+2T2017,other,
course-v1:RITx+PM9004x+3T2017,other,
course-v1:RWTHAachenX+VC001+4T2015,other,
course-v1:RWTHx+EBWL101+3T2016,other,10/18/16
course-v1:RWTHx+Me101+3T2016,other,10/18/16
course-v1:RWTHx+MTI001x+2T2017,other,
course-v1:RWTHx+MTI002x+2T2017,other,
course-v1:RWTHx+MTI003x+3T2017,other,
course-v1:RWTHx+MTI004x+3T2017,other,
course-v1:RWTHx+MTI005x+1T2018,other,
course-v1:RWTHx+MTI006x+1T2018,other,
course-v1:RWTHx+MTI1005x+1T2018,other,
course-v1:SaveALifeX+ACLS101x+1T2016,other,
course-v1:SaveALifeX+BLS101x+1T2016,other,
course-v1:SaveALifeX+CPR101x+1T2016,other,
course-v1:SaveALifeX+PALS101x+1T2016,other,
course-v1:SCALE+15.390.1x+1T2016,other,
course-v1:SchoolYourself+AlgebraX+2T2015,other,
course-v1:SchoolYourself+GeometryX+2T2015,other,2/26/15
course-v1:Shelby+ClimateSSx+2015,other,
course-v1:SmithsonianX+EDDesign1x+1T2017,other,
course-v1:SmithsonianX+PHIL1.1x+2017_T1,other,
course-v1:SmithsonianX+POPX2.1+2T2016,other,6/15/16
course-v1:SmithsonianX+POPX2.1+3T2016,other,
course-v1:SorbonneX+LF001.1x+T1_2016,other,
course-v1:TenarisUniversityX+PIPE01x+2T2016,other,
course-v1:TenarisUniversityX+PIPE02x+2T2016,other,
course-v1:tennessee+FYS100+F2015,other,5/27/15
course-v1:TokyoTechX+ARCH101x+3T2016,other,
course-v1:TokyoTechX+EE101Jx+1T2017,other,
course-v1:TokyoTechX+LA301Jx+1T2017,other,
course-v1:TokyoTechX+Phys101x+1T2016,other,
course-v1:TrinityX+CHEM001+3T2015,other,
course-v1:TrinityX+T003x+2016_T1,other,
course-v1:TrinityX+T004x+1T2016,other,
course-v1:TrinityX+T006x+1T2017,other,
course-v1:TrinityX+T008x+1T2017,other,
course-v1:TrinityX+T010x+2T2017,other,
course-v1:TsinghuaX+00460032x+1T2017,other,
course-v1:TsinghuaX+00690242.x+2015T3,other,
course-v1:TsinghuaX+00690342X+1T2017,other,
course-v1:TsinghuaX+10610224x+1T2017,other,
course-v1:TsinghuaX+30640014x+1T2017,other,
course-v1:TsinghuaX+40050455.2x+1T2017,other,
